NAME,# MENTIONS / 100K WORDS,GENDER
Maxon,753.2157538788,M
Kriss,454.8468372895,M
Celeste,450.8685850683,F
Aspen,315.6080095478,?
Elise,271.8472351147,F
Lucy,217.4777880918,F
Anne,160.4561729214,F
Kenna,88.8476329399,M
Nicoletta,83.543296645,F
Adam,82.2172125713,M
Marlee,72.9346240552,F
Georgia,67.6302877602,F
Avery,67.6302877602,M
Mary,59.6737833179,F
Dad,59.6737833179,M
Clarkson,59.6737833179,F
Amberly,57.0216151704,F
Paige,57.0216151704,M
Silvia,55.6955310967,M
Gregory,54.3694470229,M
Kota,45.0868585068,?
Stavros,27.8477655483,M
Micah,23.8695133271,M
Mer,23.8695133271,?
Gerad,19.891261106,?
Jacob,19.891261106,M
Kiera Cass,18.5651770322,F
Natalie,14.586924811,F
James,13.2608407373,M
Gavril,13.2608407373,?
HarperCollins,10.6086725898,?
Ames,9.2825885161,M
Prince Maxon,7.9565044424,M
Astra,7.9565044424,?
Anna,6.6304203687,F
Daphne,6.6304203687,F
Delilah,6.6304203687,F
Carter,6.6304203687,M
Max,5.3043362949,?
Kirstie,5.3043362949,F
Damon,3.9782522212,?
Justin,3.9782522212,M
Ashley,3.9782522212,F
Spencer,3.9782522212,?
Mallory,3.9782522212,?
Tessa,3.9782522212,?
New York Times,2.6521681475,?
Katherine,2.6521681475,?
Dr. Ashlar,2.6521681475,?
