NAME,# MENTIONS / 100K WORDS,GENDER
Helen,1578.6372773272,F
Vi,294.586539128,F
Stephen,133.430373605,F
Gertrude,83.1773757538,F
Jane,64.1158938102,F
Mother,51.9858598461,F
Mary K.,36.3901018923,F
Anna,34.6572398974,F
Shirley,34.6572398974,F
Diane,34.6572398974,F
Joan,32.9243779025,F
Jonathan,31.1915159077,M
Scott,31.1915159077,M
Milena,29.4586539128,F
Henri Bergson,24.2600679282,M
Arlene,24.2600679282,F
Worstward Ho,24.2600679282,?
Lydia Davis,22.5272059333,?
John C.,22.5272059333,M
Mr. D,22.5272059333,M
Sally,20.7943439384,F
Billy T.,20.7943439384,M
Carol,17.3286199487,F
Susan A.,17.3286199487,F
Maureen,17.3286199487,F
Robinson Crusoe,13.862895959,M
Mrs. Langley,13.862895959,F
Lillian,13.862895959,F
Cynthia,13.862895959,F
Lois,13.862895959,F
Joseph A.,13.862895959,?
Janet,12.1300339641,F
Swann,12.1300339641,F
Ann,12.1300339641,?
Susan B.,12.1300339641,F
Felice,12.1300339641,M
Marcel Proust,10.3971719692,?
Alex,10.3971719692,M
Cora,10.3971719692,?
Ray,10.3971719692,M
Nellie,8.6643099744,?
Ruth,8.6643099744,F
Theodore,8.6643099744,M
Bill,6.9314479795,M
Dixie,6.9314479795,?
Hubert Robert,6.9314479795,M
Evelyn,6.9314479795,F
Klara,5.1985859846,?
Goodwin,5.1985859846,?
Kingsley,5.1985859846,?
Inc.,5.1985859846,?
Benson,5.1985859846,?
Samuel Johnson,3.4657239897,?
Harper,3.4657239897,?
Boulevard de la Gare,3.4657239897,?
Lipton,3.4657239897,?
New York State Writers Institute,3.4657239897,?
Faber & Faber,3.4657239897,?
Parker House,3.4657239897,?
Laura Chester,3.4657239897,?
Maurice Blanchot,3.4657239897,?
Gramma,3.4657239897,?
