NAME,# MENTIONS / 100K WORDS,GENDER
North,884.8643437543038,F
Callanish,572.6943028967544,F
Melia,453.3351696276913,M
Odell,298.39783317265756,F
Avalon,291.5117293302116,?
Ainsel,266.26268190790984,?
Jarrow,216.91227103704725,M
Red Gold,215.76458706330624,M
Flitch,150.3466005600698,?
Bero,149.19891658632878,F
Mrs Rye,123.94986916402699,F
Whitby,117.06376532158104,F
Dosh,103.29155763668916,M
Veryan,42.464307028416655,?
Teal,29.83978331726576,F
Cyan,13.772207684891889,?
Stirling,13.772207684891889,M
Roche,10.329155763668917,M
Blanche,10.329155763668917,F
North-West,9.181471789927926,?
Mrs Farrow,8.033787816186935,F
Ursa,8.033787816186935,?
Stella Maris,3.443051921222972,?
Wadham,2.2953679474819815,?
