NAME,# MENTIONS / 100K WORDS,GENDER
Nicolas,1362.4509267079,M
Raphaël,368.4557342664,M
Adam,246.8746229593,M
Misha,179.1233166585,M
Étienne,173.5547161406,?
Lily Sainte-Marie,137.3588127744,F
Loulou,114.1563106165,?
Nouschka,75.1761069914,M
Québec,49.1893045746,?
Montréal,43.6207040567,?
Hugo,38.9802036252,M
Gilles Vigneault,32.483503021,M
Pierrot,26.9149025031,?
Vladimir,25.9868024168,M
Fernand,25.0587023305,M
Saskia,24.1306022441,?
Boulevard Saint-Laurent,18.5620017263,?
Noëlle,18.5620017263,?
Henry Hudson,17.63390164,M
Jesus,17.63390164,M
Virgin Mary,16.7058015536,F
Véronique,16.7058015536,?
Lucien Bouchard,12.9934012084,M
Catholic Church,12.0653011221,M
Rosalie,11.1372010358,F
Jean-Pierre,10.2091009494,M
dick,8.3529007768,?
Charles Aznavour,8.3529007768,M
Cyrano,7.4248006905,M
Papillon,6.4967006042,?
Benji,6.4967006042,M
Herbie,6.4967006042,M
René Lévesque,6.4967006042,?
Papa,5.5686005179,M
Petula Clark,5.5686005179,M
Isabelle,5.5686005179,F
Les Colocs,4.6405004316,M
Johann,4.6405004316,M
Emmanuelle,3.7124003453,F
Dumont,3.7124003453,?
Champlain,3.7124003453,?
Julien,3.7124003453,M
Gauguin,3.7124003453,?
Salvation Army,3.7124003453,?
Nico,2.7843002589,?
Rue Sainte-Catherine,2.7843002589,?
Marie,2.7843002589,?
Patrick,2.7843002589,M
Louise,2.7843002589,?
Peter,2.7843002589,?
Trudy,1.8562001726,?
Coke,1.8562001726,?
Pepsi,1.8562001726,?
Daniel,1.8562001726,?
