NAME 1,NAME 2,% POS,% NEG,% NEUTRAL,POS:NEG,VERBS
Nick,Casey,1.5350877192982455,1.7543859649122806,54.60526315789473,0.875,try drive be point be head be
Casey,Nick,2.34375,3.90625,64.58333333333334,0.6,feel be convince cuss mean make succeed drown
Casey,Nick,2.1241830065359477,2.7777777777777777,55.88235294117647,0.7647058823529411,walk make carry be guess be roll do be warn step come welcome involve have detach lose distract
Casey,Nick,2.1241830065359477,2.7777777777777777,55.88235294117647,0.7647058823529411,walk make carry be guess be roll do be warn step come welcome involve have detach lose distract
Nick,Casey,2.1241830065359477,2.7777777777777777,55.88235294117647,0.7647058823529411,walk make carry be guess be roll do be warn step come welcome involve have detach lose distract
Casey,Nick,2.1241830065359477,2.7777777777777777,55.88235294117647,0.7647058823529411,walk make carry be guess be roll do be warn step come welcome involve have detach lose distract
Seanie,JP,3.125,0.5208333333333333,54.6875,6.0,have do be make get get file move
Mr. Farrow,Chas,1.5625,0.9375,61.25000000000001,1.6666666666666667,be push scan look stuff lean slump be hide prepare
Mr. Farrow,Chas,1.5625,0.9375,61.25000000000001,1.6666666666666667,be push scan look stuff lean slump be hide prepare
Ryan Dean,Chas,0.3676470588235294,1.8382352941176472,44.85294117647059,0.2,say have unpack pick be need hurry
Chas,Mr. Farrow,0.9146341463414633,0.9146341463414633,61.58536585365854,1.0,be push squeeze heft look use cart drop
Chas,Mr. Farrow,0.9146341463414633,0.9146341463414633,61.58536585365854,1.0,be push squeeze heft look use cart drop
Chas,Mr. Farrow,3.75,0.0,66.25,INF,turn look do know be
Mr. Farrow,Chas,3.75,0.0,66.25,INF,turn look do know be
Mr. Farrow,Chas,3.75,0.0,66.25,INF,turn look do know be
Chas,Mr. Farrow,4.0,0.0,64.0,INF,think be go hit be be watch
Mr. Farrow,Chas,0.5,0.5,35.0,1.0,clear say be go need reinvent
Mr. Farrow,Chas,0.5,0.5,35.0,1.0,clear say be go need reinvent
Chas,Mr. Farrow,2.8846153846153846,0.0,62.5,INF,rub think be wait leave reassign
Mr. Farrow,Chas,2.8846153846153846,0.0,62.5,INF,rub think be wait leave reassign
Chas,Mr. Farrow,2.586206896551724,3.2327586206896552,54.525862068965516,0.8,see come feel feel give see think hurt
Chas,Mr. Farrow,2.586206896551724,3.2327586206896552,54.525862068965516,0.8,see come feel feel give see think hurt
Chas,Mr. Farrow,2.586206896551724,3.2327586206896552,54.525862068965516,0.8,see come feel feel give see think hurt
Ryan Dean,Mr. Farrow,1.4705882352941175,2.0220588235294117,59.74264705882353,0.7272727272727273,fumble climb wonder be go get need pee rig have invent slip pull shut
Ryan Dean,Mr. Farrow,1.4705882352941175,2.0220588235294117,59.74264705882353,0.7272727272727273,fumble climb wonder be go get need pee rig have invent slip pull shut
Annie,Ryan Dean,2.604166666666667,4.6875,59.375,0.5555555555555556,make feel choke tell have take gain learn
Seanie,JP,2.8125,3.125,49.0625,0.9,see wait make feel see miss room
Seanie,JP,1.7857142857142856,3.571428571428571,37.5,0.5,play
Seanie,JP,3.7037037037037033,3.4722222222222223,48.379629629629626,1.0666666666666667,play be have play be give
Seanie,JP,3.7037037037037033,3.4722222222222223,48.379629629629626,1.0666666666666667,play be have play be give
