NAME 1,NAME 2,% POS,% NEG,% NEUTRAL,POS:NEG,VERBS
Lah,Beh,0.6944444444444444,0.0,43.75,INF,choose release turn
Lah,Beh,1.875,1.25,51.87500000000001,1.5,take be use be
Lah,Beh,4.375,1.25,59.375,3.5,be sleep put spill
Beh,Lah,3.125,0.0,53.125,INF,hum make sound sit
Beh,Lah,5.357142857142857,2.6785714285714284,41.964285714285715,2.0,make watch
Beh,Lah,4.166666666666666,3.4722222222222223,42.36111111111111,1.2,be be
Lah,Beh,3.125,0.78125,52.34375,4.0,be grow have have
Lah,Beh,2.9166666666666665,1.25,65.83333333333333,2.3333333333333335,get put have look live
Beh,Lah,0.0,0.5681818181818182,67.61363636363636,0.0,go have place sleep
Beh,Lah,0.0,2.0,46.0,0.0,wince latch try touch make
Lah,Beh,4.62962962962963,0.4629629629629629,54.166666666666664,10.0,try sleep reach grab make cause
Beh,Lah,10.714285714285714,0.0,60.71428571428571,INF,make make make
Beh,Lah,10.714285714285714,0.0,60.71428571428571,INF,make make make
Beh,Lah,2.083333333333333,3.4722222222222223,44.44444444444444,0.6,head stay
Beh,Lah,2.0,2.5,55.50000000000001,0.8,return be hold rock
Lah,Beh,2.0,2.5,55.50000000000001,0.8,return be hold rock
Lah,Beh,2.0,2.5,55.50000000000001,0.8,return be hold rock
Beh,Lah,4.464285714285714,0.0,45.535714285714285,INF,say be
Lah,Beh,4.464285714285714,0.0,45.535714285714285,INF,say be
Lah,Beh,4.326923076923077,5.288461538461538,51.92307692307693,0.8181818181818182,be be be wrap
Lah,Beh,4.326923076923077,5.288461538461538,51.92307692307693,0.8181818181818182,be be be wrap
Lah,Beh,1.5625,2.083333333333333,42.1875,0.75,begin shiver take sleep secure embrace
Lah,Beh,1.5625,2.083333333333333,42.1875,0.75,begin shiver take sleep secure embrace
Lah,Beh,0.0,1.0416666666666665,48.95833333333333,0.0,be crack have latch feed
Lah,Beh,0.0,1.0416666666666665,48.95833333333333,0.0,be crack have latch feed
Beh,Lah,2.1739130434782608,2.1739130434782608,52.17391304347826,1.0,do want leave be go be melt
Lah,Beh,0.5681818181818182,0.0,49.43181818181818,INF,take coax lie try sleep
Lah,Beh,2.0,3.5000000000000004,50.5,0.5714285714285714,cry be sit reach have
Beh,Lah,0.9615384615384616,0.0,68.26923076923077,INF,run cry grow
Beh,Lah,3.7162162162162162,0.33783783783783783,47.2972972972973,11.0,be wriggle tighten feel try turn
Lah,Beh,3.7162162162162162,0.33783783783783783,47.2972972972973,11.0,be wriggle tighten feel try turn
Lah,Beh,2.734375,0.0,50.390625,INF,begin wane find push give
Lah,Beh,1.7857142857142856,1.4285714285714286,51.07142857142857,1.25,shift try grab be be chase
Lah,Beh,1.7361111111111112,2.430555555555556,59.72222222222222,0.7142857142857143,immobilize hold watch take hold begin make
Lah,Beh,3.0660377358490565,2.5943396226415096,62.264150943396224,1.1818181818181819,be do know think have appear have encompass
Beh,Lah,2.6785714285714284,2.6785714285714284,51.78571428571429,1.0,want be
Beh,Lah,1.5625,10.9375,37.5,0.14285714285714285,need protect
Lah,Beh,2.941176470588235,2.2058823529411766,41.911764705882355,1.3333333333333333,say be choke
Beh,Lah,4.807692307692308,0.0,41.34615384615385,INF,remove drop
Beh,Lah,0.0,0.0,54.54545454545454,INF,turn hold
Beh,Lah,0.0,0.0,60.0,INF,look spin
Beh,Lah,0.0,0.0,16.666666666666664,INF,
Beh,Lah,4.310344827586207,0.43103448275862066,57.327586206896555,10.0,crouch pull embrace hold have be hold
Beh,Lah,2.403846153846154,1.4423076923076923,46.15384615384615,1.6666666666666667,be wrap keep get relieve
Beh,Lah,0.0,2.380952380952381,54.761904761904766,0.0,have try put disappear
