NAME 1,NAME 2,% POS,% NEG,% NEUTRAL,POS:NEG,VERBS
Everton,Zac,0.0,1.1363636363636365,71.5909090909091,0.0,
Mrs. McGary,Zac,3.316326530612245,2.806122448979592,53.06122448979592,1.1818181818181819,be give forget have wait surrender make be warm
Zac,Mrs. McGary,1.6129032258064515,2.0161290322580645,60.88709677419355,0.8,swell let be hate be
Zac,Tori,0.0,12.5,27.500000000000004,0.0,frown
Zac,Tori,2.380952380952381,2.976190476190476,61.30952380952381,0.8,make divide be
Zac,Tori,3.75,5.0,61.25000000000001,0.75,be think say complain
Zac,NYU,0.0,0.0,25.0,INF,
Zac,Mom,7.291666666666667,0.0,51.041666666666664,INF,
Zac,Tori,0.0,0.0,58.333333333333336,INF,see head
Zac,Tori,5.681818181818182,2.840909090909091,50.56818181818182,2.0,have be know like
Carlton,Zac,0.0,0.0,33.33333333333333,INF,
Mr. Grayson,Everton,2.272727272727273,1.1363636363636365,69.31818181818183,2.0,belong be
Mr. Grayson,Dad,5.833333333333333,0.0,60.83333333333333,INF,address listen
Mr. Grayson,Patrick,5.833333333333333,0.0,60.83333333333333,INF,address listen
Dad,Patrick,5.833333333333333,0.0,60.83333333333333,INF,address listen
Mr. Grayson,Pollock,0.8333333333333334,0.8333333333333334,65.0,1.0,take gaze fly
Mr. Grayson,Pollock,0.8333333333333334,0.8333333333333334,65.0,1.0,take gaze fly
Mr. Grayson,Dad,2.941176470588235,1.4705882352941175,48.529411764705884,2.0,stare fix shout
Dad,Pollock,1.0416666666666665,3.125,62.5,0.3333333333333333,lift gaze watch
Pollock,Dad,1.1363636363636365,0.0,71.5909090909091,INF,stop look
Pollock,Dad,1.1363636363636365,0.0,71.5909090909091,INF,stop look
Mom,Dad,8.928571428571429,2.6785714285714284,52.67857142857143,3.3333333333333335,do stay
Zac,Tori,3.125,1.5625,32.8125,2.0,have
Mom,Dad,25.0,0.0,41.66666666666667,INF,say
Mitchell,Mom,14.772727272727273,0.0,48.86363636363637,INF,stare know tell
Mom,Mitchell,14.772727272727273,0.0,48.86363636363637,INF,stare know tell
Mom,Pollock,10.0,0.0,63.33333333333333,INF,join appear follow
Mom,Pollock,10.0,0.0,63.33333333333333,INF,join appear follow
Pollock,Mom,8.0,3.5000000000000004,56.49999999999999,2.2857142857142856,look help notice be turn
Mom,Pollock,8.0,3.5000000000000004,56.49999999999999,2.2857142857142856,look help notice be turn
Mom,Pollock,8.0,3.5000000000000004,56.49999999999999,2.2857142857142856,look help notice be turn
Mom,Pollock,8.0,3.5000000000000004,56.49999999999999,2.2857142857142856,look help notice be turn
Pollock,Zac,0.0,0.0,42.857142857142854,INF,be
Mom,Pollock,7.211538461538461,4.326923076923077,53.84615384615385,1.6666666666666667,see be fill do get imprint
Zac,Tori,1.9230769230769231,0.9615384615384616,35.57692307692308,2.0,be
Zac,Davy,1.9230769230769231,0.9615384615384616,35.57692307692308,2.0,be
Tori,Davy,1.9230769230769231,0.9615384615384616,35.57692307692308,2.0,be
Zac,Tori,1.3888888888888888,2.7777777777777777,40.27777777777778,0.5,guess tell
Zac,Tori,4.166666666666666,0.0,73.61111111111111,INF,tell tell
Keller,Ms. Hamilton,2.7777777777777777,0.0,41.66666666666667,INF,welcome
Brockman,Ms. Hamilton,4.545454545454546,1.1363636363636365,39.77272727272727,4.0,be
Brockman,Nathan,1.9230769230769231,4.807692307692308,31.73076923076923,0.4,leave interject
Gil,Nathan,0.0,4.545454545454546,36.36363636363637,0.0,shut contort
Gil,Nathan,0.0,4.545454545454546,36.36363636363637,0.0,shut contort
Gil,Nathan,0.0,4.545454545454546,36.36363636363637,0.0,shut contort
Nathan,Gil,0.0,0.0,56.25,INF,be pull
Nathan,Gil,0.0,0.0,56.25,INF,be pull
Nathan,Gil,0.0,0.0,56.25,INF,be pull
Nathan,Gil,0.0,0.0,36.36363636363637,INF,say
Nathan,Gil,0.0,0.0,36.36363636363637,INF,say
Nathan,Brian,8.59375,0.0,53.90625,INF,find intimidate
Sean,Nathan,2.272727272727273,3.977272727272727,39.20454545454545,0.5714285714285714,dawn be say protect
Sean,Nathan,2.272727272727273,3.977272727272727,39.20454545454545,0.5714285714285714,dawn be say protect
Sean,Gil,2.272727272727273,3.977272727272727,39.20454545454545,0.5714285714285714,dawn be say protect
Nathan,Gil,2.272727272727273,3.977272727272727,39.20454545454545,0.5714285714285714,dawn be say protect
Nathan,Gil,2.272727272727273,3.977272727272727,39.20454545454545,0.5714285714285714,dawn be say protect
Coco,Brockman,0.0,0.0,63.63636363636363,INF,pin
Brockman,Coco,3.8461538461538463,1.9230769230769231,55.769230769230774,2.0,do see be
Brockman,Coco,0.0,0.0,45.45454545454545,INF,
Nathan,Gil,4.375,3.75,61.875,1.1666666666666667,guess understand leave think need
Mom,Gil,5.405405405405405,0.0,51.35135135135135,INF,say look finish function look
Gil,Mom,8.333333333333332,0.0,38.333333333333336,INF,tell tell
Gil,Dad,8.333333333333332,0.0,38.333333333333336,INF,tell tell
Gil,Mom,8.333333333333332,0.0,38.333333333333336,INF,tell tell
Gil,Dad,8.333333333333332,0.0,38.333333333333336,INF,tell tell
Mom,Dad,8.333333333333332,0.0,38.333333333333336,INF,tell tell
Gil,Davy,4.166666666666666,1.7857142857142856,51.19047619047619,2.3333333333333335,stare say be
Tori,Zac,2.5,0.0,57.49999999999999,INF,have call tell
Zac,Tori,0.0,0.0,57.14285714285714,INF,have have tell
Zac,Gil,2.631578947368421,1.9736842105263157,58.55263157894737,1.3333333333333333,be turn move
Zac,Gil,2.631578947368421,1.9736842105263157,58.55263157894737,1.3333333333333333,be turn move
Tori,Zac,0.29069767441860467,0.29069767441860467,55.23255813953488,1.0,text do bring tell have finish take have watch do
Tori,Brockman,0.29069767441860467,0.29069767441860467,55.23255813953488,1.0,text do bring tell have finish take have watch do
Zac,Brockman,0.29069767441860467,0.29069767441860467,55.23255813953488,1.0,text do bring tell have finish take have watch do
Nathan,Brian,0.0,3.75,36.25,0.0,be
Gil,Coco,0.0,0.0,25.0,INF,
Brian,Brockman,2.083333333333333,0.0,39.58333333333333,INF,nod bend tamper
Nathan,Sean,0.0,0.0,60.0,INF,lift look
Nathan,Sean,0.0,0.0,60.0,INF,lift look
Nathan,Brian,0.4807692307692308,0.4807692307692308,52.88461538461539,1.0,listen loosen scurry laugh
Nathan,Brockman,0.4807692307692308,0.4807692307692308,52.88461538461539,1.0,listen loosen scurry laugh
Brian,Brockman,0.4807692307692308,0.4807692307692308,52.88461538461539,1.0,listen loosen scurry laugh
Gil,Sean,3.214285714285714,5.357142857142857,48.57142857142857,0.6,do mean crush backhand gleam inflict
Nathan,Brian,0.0,0.0,38.095238095238095,INF,pull
Nathan,Brian,0.0,0.0,38.095238095238095,INF,pull
Coco,Gil,1.7857142857142856,1.7857142857142856,67.85714285714286,1.0,
Nathan,Sean,0.0,0.0,66.66666666666666,INF,look
Sean,Brockman,7.142857142857142,1.3392857142857142,48.660714285714285,5.333333333333333,sanction do look amuse wonder have do say
Sean,Brockman,7.142857142857142,1.3392857142857142,48.660714285714285,5.333333333333333,sanction do look amuse wonder have do say
Nathan,Brian,0.0,5.0,43.0,0.0,be imagine end
Nathan,Sean,0.0,5.0,43.0,0.0,be imagine end
Brian,Sean,0.0,5.0,43.0,0.0,be imagine end
Coco,Gil,0.0,0.0,50.0,INF,get move
Gil,Coco,0.0,1.1363636363636365,71.5909090909091,0.0,hear talk
Gil,Pollock,1.9230769230769231,0.0,59.61538461538461,INF,call
Dr. Wainwright,National Center for Analysis of Violent Crime,3.4722222222222223,2.314814814814815,51.620370370370374,1.5,be be view treat rise
Coco,Brockman,11.30952380952381,6.547619047619048,48.80952380952381,1.7272727272727273,be watch
Nathan,Brockman,0.0,2.083333333333333,47.91666666666667,0.0,shut reply let have
Brockman,Coco,0.0,0.0,55.55555555555556,INF,let go
Brockman,Coco,0.5,0.0,67.5,INF,see look be clench
Brockman,Coco,0.5,0.0,67.5,INF,see look be clench
Nathan,Gil,4.166666666666666,0.0,51.388888888888886,INF,think
Gil,Brian,5.5,0.0,50.5,INF,catch look bend laugh
Gil,Brian,5.5,0.0,50.5,INF,catch look bend laugh
Sean,Brockman,3.260869565217391,3.260869565217391,54.347826086956516,1.0,be look
Sean,Brockman,3.260869565217391,3.260869565217391,54.347826086956516,1.0,be look
Brockman,Sean,1.7241379310344827,0.8620689655172413,52.58620689655172,2.0,be go be be
Brockman,Sean,1.7241379310344827,0.8620689655172413,52.58620689655172,2.0,be go be be
Davy,Sean,0.0,0.0,34.61538461538461,INF,do come interrupt go
Davy,Sean,0.0,0.0,34.61538461538461,INF,do come interrupt go
Sean,Brockman,3.9473684210526314,1.3157894736842104,42.10526315789473,3.0,know have come have come
Sean,Brockman,3.9473684210526314,1.3157894736842104,42.10526315789473,3.0,know have come have come
Brockman,Sean,4.891304347826087,3.260869565217391,57.065217391304344,1.5,study look have look
Brockman,Sean,4.891304347826087,3.260869565217391,57.065217391304344,1.5,study look have look
Brockman,Sean,4.891304347826087,3.260869565217391,57.065217391304344,1.5,study look have look
Brockman,Sean,4.891304347826087,3.260869565217391,57.065217391304344,1.5,study look have look
Nathan,Gil,2.631578947368421,8.552631578947368,51.973684210526315,0.3076923076923077,have decide be
Sean,Brockman,3.6764705882352944,0.0,55.14705882352941,INF,get send try help keep
Brockman,Nathan,4.0,2.0,50.0,2.0,be handle be gon help
Brockman,Brian,4.0,2.0,50.0,2.0,be handle be gon help
Nathan,Brian,4.0,2.0,50.0,2.0,be handle be gon help
Gil,Sean,0.0,0.0,54.54545454545454,INF,look
Gil,Sean,0.0,0.0,54.54545454545454,INF,look
Davy,Brockman,0.6578947368421052,0.0,46.71052631578947,INF,go follow talk
Davy,Brockman,0.6578947368421052,0.0,46.71052631578947,INF,go follow talk
Mitchell,Gil,2.976190476190476,0.0,49.404761904761905,INF,have tell do know have tell
Mitchell,Gil,2.976190476190476,0.0,49.404761904761905,INF,have tell do know have tell
Sean,Brockman,0.7352941176470588,0.0,52.20588235294118,INF,drift follow come
Sean,Brockman,0.7352941176470588,0.0,52.20588235294118,INF,drift follow come
Brockman,Sean,0.7352941176470588,0.0,52.20588235294118,INF,drift follow come
Tori,Zac,0.0,0.0,54.54545454545454,INF,start move stop
Zac,Tori,0.0,0.0,62.5,INF,see have notice
Zac,Tori,0.0,0.0,62.5,INF,see have notice
Zac,Carlton,9.375,3.125,37.5,3.0,be chat
Zac,Tori,0.8928571428571428,4.017857142857143,41.517857142857146,0.2222222222222222,be warn have hear talk
Zac,Tori,0.8928571428571428,4.017857142857143,41.517857142857146,0.2222222222222222,be warn have hear talk
Tori,Zac,0.0,0.0,25.0,INF,annoy
Zac,Tori,0.0,0.0,40.0,INF,call
Tori,Zac,3.571428571428571,0.0,46.42857142857143,INF,hold stop say
Tori,Zac,0.0,0.0,25.0,INF,tell
Zac,Tori,0.0,0.0,42.857142857142854,INF,listen
Zac,Tori,0.0,0.0,71.42857142857143,INF,shake
Zac,Tori,0.0,0.0,71.42857142857143,INF,shake
Zac,Tori,2.083333333333333,0.0,56.25,INF,tell be bring have object
Zac,Tori,2.083333333333333,0.0,56.25,INF,tell be bring have object
Tori,Zac,2.083333333333333,0.0,56.25,INF,tell be bring have object
Zac,Tori,2.083333333333333,0.0,56.25,INF,tell be bring have object
Zac,Tori,5.555555555555555,9.722222222222223,51.388888888888886,0.5714285714285714,ask
Tori,Zac,0.0,4.166666666666666,45.83333333333333,0.0,gaze scour be miss
Zac,Tori,0.0,4.166666666666666,45.83333333333333,0.0,gaze scour be miss
Tori,Zac,0.0,0.0,45.45454545454545,INF,think be use
Tori,Zac,0.0,0.0,45.45454545454545,INF,think be use
Dr. Wainwright,National Center for Analysis of Violent Crime,3.278688524590164,1.4344262295081966,52.66393442622951,2.2857142857142856,jump be be seem smother
Davy,Dr. Wainwright,1.1363636363636365,3.4090909090909087,50.0,0.3333333333333333,return kiss
Davy,Zac,2.631578947368421,2.631578947368421,47.368421052631575,1.0,take lose meet
Davy,Zac,0.0,1.6666666666666667,45.0,0.0,begin want
NYU,Zac,4.761904761904762,5.357142857142857,37.5,0.8888888888888888,prompt know be refer
NYU,Zac,4.761904761904762,5.357142857142857,37.5,0.8888888888888888,prompt know be refer
Mom,Zac,7.291666666666667,0.0,59.375,INF,be thrill be go
Sean,Brockman,2.083333333333333,0.0,47.91666666666667,INF,step help
Zac,Sean,5.128205128205128,2.2435897435897436,59.294871794871796,2.2857142857142856,know strike have start be drive
