NAME 1,NAME 2,% POS,% NEG,% NEUTRAL,POS:NEG,VERBS
César,Naldo,4.166666666666666,3.75,52.083333333333336,1.1111111111111112,be know speak
Sofía,Customer Service,1.875,0.625,40.0,3.0,try call try go
Sofía,Dani,1.875,0.625,40.0,3.0,try call try go
Customer Service,Dani,1.875,0.625,40.0,3.0,try call try go
César,D.F.,2.1875,0.3125,57.49999999999999,7.0,know have be live go work have
César,UNAM,2.1875,0.3125,57.49999999999999,7.0,know have be live go work have
D.F.,UNAM,2.1875,0.3125,57.49999999999999,7.0,know have be live go work have
Santa María,Señor Cacahuate,1.4204545454545454,2.272727272727273,34.94318181818182,0.625,be pray be go
César,Goyo,3.515625,1.953125,53.90625,1.8,be go walk be tell walk die
Goyo,César,0.0,0.0,50.0,INF,see say
César,Lupo,0.3289473684210526,1.644736842105263,50.6578947368421,0.2,say make swear try walk be get meet tell
Lupo,César,0.3289473684210526,1.644736842105263,50.6578947368421,0.2,say make swear try walk be get meet tell
Lupo,César,1.153846153846154,1.5384615384615385,58.84615384615385,0.75,give walk be say be get discover be tell beat
César,Lupo,0.0,5.434782608695652,55.434782608695656,0.0,make do speak do ask
César,Lupo,0.0,5.434782608695652,55.434782608695656,0.0,make do speak do ask
Goyo,César,2.083333333333333,0.0,52.083333333333336,INF,make say be
César,Santa María,4.017857142857143,2.6785714285714284,54.01785714285714,1.5,say be
César,Juquila,4.017857142857143,2.6785714285714284,54.01785714285714,1.5,say be
César,Zapotecos,4.017857142857143,2.6785714285714284,54.01785714285714,1.5,say be
Santa María,Juquila,4.017857142857143,2.6785714285714284,54.01785714285714,1.5,say be
Santa María,César,4.017857142857143,2.6785714285714284,54.01785714285714,1.5,say be
Santa María,Zapotecos,4.017857142857143,2.6785714285714284,54.01785714285714,1.5,say be
Juquila,César,4.017857142857143,2.6785714285714284,54.01785714285714,1.5,say be
Juquila,Zapotecos,4.017857142857143,2.6785714285714284,54.01785714285714,1.5,say be
César,Zapotecos,4.017857142857143,2.6785714285714284,54.01785714285714,1.5,say be
Juquila,Juquilita,4.72972972972973,5.405405405405405,38.513513513513516,0.875,be be think be
César,Virgin,2.0,1.5,52.5,1.3333333333333333,stop be hold pray please intercede befall
César,Juquila,2.0,1.5,52.5,1.3333333333333333,stop be hold pray please intercede befall
César,Virgin,2.0,1.5,52.5,1.3333333333333333,stop be hold pray please intercede befall
Virgin,Juquila,2.0,1.5,52.5,1.3333333333333333,stop be hold pray please intercede befall
Juquila,Virgin,2.0,1.5,52.5,1.3333333333333333,stop be hold pray please intercede befall
César,Lupo,0.5952380952380952,0.0,56.547619047619044,INF,do tell stay
César,Lupo,0.8333333333333334,3.3333333333333335,55.833333333333336,0.25,be sit feel move
Lupo,César,0.6944444444444444,2.083333333333333,66.66666666666666,0.3333333333333333,be come be be hurt
Minutemen,Migra,3.125,1.0416666666666665,54.166666666666664,3.0,be say happen take see
Luego,César,5.0,2.9166666666666665,42.083333333333336,1.7142857142857142,happen be stop do know be lie
Minutemen,Migra,5.0,2.5,46.785714285714285,2.0,want keep chat find burn find kick
Juquila,César,0.0,0.0,47.05882352941176,INF,pull
Benito Juárez,Porfirio Díaz,1.5,0.0,54.50000000000001,INF,have be
Papá,Mamá,0.0,0.0,25.0,INF,y
Jesus,Cortés,5.357142857142857,1.1904761904761905,55.35714285714286,4.5,be be fall be bring
Octavio Paz,Vicente Fernández,0.8928571428571428,0.0,34.82142857142857,INF,do believe ask
Lupo,Don Serafín,8.333333333333332,0.4629629629629629,46.75925925925926,18.0,know tell go find hope wait
César,Benito Juárez,5.208333333333334,3.8194444444444446,43.75,1.3636363636363635,admit be be come name
Benito Juárez,César,1.3157894736842104,0.6578947368421052,50.6578947368421,2.0,be be be
Guelatao,Benito Juárez,0.0,0.0,28.57142857142857,INF,be send
Benito Juárez,Guelatao,1.4705882352941175,2.2058823529411766,43.38235294117647,0.6666666666666666,be
Pepsi,César,0.5681818181818182,1.1363636363636365,61.93181818181818,0.5,be leave leave be
Pepsi,Juquila,0.5681818181818182,1.1363636363636365,61.93181818181818,0.5,be leave leave be
César,Juquila,0.5681818181818182,1.1363636363636365,61.93181818181818,0.5,be leave leave be
Guelatao,César,3.977272727272727,1.9886363636363635,50.85227272727273,2.0,know be win take study
Guelatao,UNAM,3.977272727272727,1.9886363636363635,50.85227272727273,2.0,know be win take study
Guelatao,D.F.,3.977272727272727,1.9886363636363635,50.85227272727273,2.0,know be win take study
César,UNAM,3.977272727272727,1.9886363636363635,50.85227272727273,2.0,know be win take study
César,D.F.,3.977272727272727,1.9886363636363635,50.85227272727273,2.0,know be win take study
UNAM,D.F.,3.977272727272727,1.9886363636363635,50.85227272727273,2.0,know be win take study
Guelatao,César,3.289473684210526,0.6578947368421052,56.57894736842105,5.0,be know study like read talk be
César,Guelatao,2.083333333333333,0.0,47.91666666666667,INF,have
D.F.,César,0.5208333333333333,0.0,49.47916666666667,INF,think say live lift shake look
César,Hidalgo,3.571428571428571,2.142857142857143,54.285714285714285,1.6666666666666667,be move be come look be
César,Benito Juárez,3.571428571428571,2.142857142857143,54.285714285714285,1.6666666666666667,be move be come look be
César,Axl Rose,3.571428571428571,2.142857142857143,54.285714285714285,1.6666666666666667,be move be come look be
Hidalgo,Benito Juárez,3.571428571428571,2.142857142857143,54.285714285714285,1.6666666666666667,be move be come look be
Hidalgo,Axl Rose,3.571428571428571,2.142857142857143,54.285714285714285,1.6666666666666667,be move be come look be
Benito Juárez,Axl Rose,3.571428571428571,2.142857142857143,54.285714285714285,1.6666666666666667,be move be come look be
César,Juquila,2.941176470588235,1.4705882352941175,48.529411764705884,2.0,be pray
Santa María,Señor Cacahuate,1.5625,0.0,48.4375,INF,stop
César,Axl Rose,0.0,0.0,52.63157894736842,INF,take stop aim
César,Axl Rose,0.0,0.0,52.63157894736842,INF,take stop aim
César,Axl Rose,1.9230769230769231,0.9615384615384616,58.65384615384615,2.0,do notice be look
César,Axl Rose,1.9230769230769231,0.9615384615384616,58.65384615384615,2.0,do notice be look
Juquila,Axl Rose,2.083333333333333,1.0416666666666665,38.54166666666667,2.0,be go
Juquila,Axl Rose,2.083333333333333,1.0416666666666665,38.54166666666667,2.0,be go
César,Juquila,1.171875,0.390625,57.8125,3.0,hear have tell feel be guard
César,Juquila,3.289473684210526,3.9473684210526314,50.6578947368421,0.8333333333333334,be do do be find make
Juquila,Virgin,2.941176470588235,0.7352941176470588,49.26470588235294,4.0,hear ask make
Juquila,Zapoteca,1.8229166666666667,2.083333333333333,60.677083333333336,0.875,be ask be send be read listen
César,Coke,4.166666666666666,2.083333333333333,35.41666666666667,2.0,take rub
Pancho,Lupo,3.125,0.0,34.375,INF,call
Pancho,Lupo,3.125,0.0,34.375,INF,call
Papá,Lupo,3.90625,0.0,27.34375,INF,tell go find
Mamá,Jesus,2.6785714285714284,2.6785714285714284,44.642857142857146,1.0,get say hate
Zeferina,Ezequiel,1.25,5.625,28.125,0.2222222222222222,call see be
Zeferina,Ezequiel,1.25,5.625,28.125,0.2222222222222222,call see be
Tío Martín,Chevy Apache,1.1363636363636365,1.1363636363636365,52.27272727272727,1.0,walk remember be
Tío Martín,Chevy Apache,2.840909090909091,0.2840909090909091,51.42045454545454,10.0,say belong be laugh do care have share be see
